label,mean,median,variance,max,min,count
llm.send:chat::B8ZT5 openai/gpt-4o,1466.5838599996641,1466.5838599996641,,1466.5838599996641,1466.5838599996641,1
llm.send:chat::08MZ3 openai/gpt-4o,676.4104610001668,676.4104610001668,,676.4104610001668,676.4104610001668,1
llm.send:chat::5ENZ3 openai/gpt-4o,1199.6160860005766,1199.6160860005766,,1199.6160860005766,1199.6160860005766,1
llm.send:chat::9VEEV openai/gpt-4o,3757.0361460000277,3757.0361460000277,,3757.0361460000277,3757.0361460000277,1
request:01JTQMRN79CBVQF3EKPCAYYFDE cancelled,37618.39022400044,37618.39022400044,,37618.39022400044,37618.39022400044,1
llm.send:chat::FP5FC openai/gpt-4o,331.17466400004923,331.17466400004923,,331.17466400004923,331.17466400004923,1
request:01JTQMSSYVJPB7T680GSE96C58 cancelled,6444.259309000336,6444.259309000336,,6444.259309000336,6444.259309000336,1
request:01JTQMT08AWCDQ67CK262JWZEZ processing,11.713876000605524,11.713876000605524,,11.713876000605524,11.713876000605524,1
request:01JTQMT08AWCDQ67CK262JWZEZ ended,78.114338000305,78.114338000305,,78.114338000305,78.114338000305,1
llm.send:chat::F8B4F openai/gpt-4o,2733.3570300005376,2733.3570300005376,,2733.3570300005376,2733.3570300005376,1
llm.send:chat::72RP6 openai/gpt-4o,2671.237801000476,2671.237801000476,,2671.237801000476,2671.237801000476,1
llm.send:chat::ED60C openai/gpt-4o,438.0741929989308,438.0741929989308,,438.0741929989308,438.0741929989308,1
llm.send:chat::3S30N openai/gpt-4o,2517.137232000008,2517.137232000008,,2517.137232000008,2517.137232000008,1
llm.send:chat::ERPRB openai/gpt-4o,1312.744478000328,1312.744478000328,,1312.744478000328,1312.744478000328,1
request:01JTQMTQ5FT9THF5RDQH99YNPG cancelled,18508.963667999953,18508.963667999953,,18508.963667999953,18508.963667999953,1
llm.send:chat::8VB8A openai/gpt-4o,307.7557089999318,307.7557089999318,,307.7557089999318,307.7557089999318,1
request:01JTQMV97XCX0C78K2H1Z4H6W2 cancelled,6845.815285999328,6845.815285999328,,6845.815285999328,6845.815285999328,1
request:01JTQMVFXW1BAKV6TWYEYCVSHA processing,26.90629999898374,26.90629999898374,,26.90629999898374,26.90629999898374,1
request:01JTQMVFXW1BAKV6TWYEYCVSHA ended,67.05314799956977,67.05314799956977,,67.05314799956977,67.05314799956977,1
llm.send:chat::R51BN openai/gpt-4o,2132.655352000147,2132.655352000147,,2132.655352000147,2132.655352000147,1
llm.send:chat::J7HFP openai/gpt-4o,1808.5656950008124,1808.5656950008124,,1808.5656950008124,1808.5656950008124,1
llm.send:chat::KZ4A2 openai/gpt-4o,480.42472800053656,480.42472800053656,,480.42472800053656,480.42472800053656,1
llm.send:chat::QF3PZ openai/gpt-4o,2252.8766760006547,2252.8766760006547,,2252.8766760006547,2252.8766760006547,1
llm.send:chat::WXWCJ openai/gpt-4o,2576.804651999846,2576.804651999846,,2576.804651999846,2576.804651999846,1
request:01JTQMVW91NCG8XHAFJZQT4N7C cancelled,34504.85730900057,34504.85730900057,,34504.85730900057,34504.85730900057,1
llm.send:chat::WPWX0 openai/gpt-4o,322.0431529991329,322.0431529991329,,322.0431529991329,322.0431529991329,1
request:01JTQMWXZAW70E7XX85BPK216F cancelled,6819.452499998733,6819.452499998733,,6819.452499998733,6819.452499998733,1
request:01JTQMX4MFFK6G83PQE5VCF1E1 processing,28.083364000543952,28.083364000543952,,28.083364000543952,28.083364000543952,1
request:01JTQMX4MFFK6G83PQE5VCF1E1 ended,61.68146000057459,61.68146000057459,,61.68146000057459,61.68146000057459,1
llm.send:chat::4N4X6 openai/gpt-4o,2156.880513999611,2156.880513999611,,2156.880513999611,2156.880513999611,1
llm.send:chat::7MX09 openai/gpt-4o,2235.271779999137,2235.271779999137,,2235.271779999137,2235.271779999137,1
llm.send:chat::149QQ openai/gpt-4o,357.43762899935246,357.43762899935246,,357.43762899935246,357.43762899935246,1
llm.send:chat::XVF90 openai/gpt-4o,3004.6370099987835,3004.6370099987835,,3004.6370099987835,3004.6370099987835,1
llm.send:chat::GY323 openai/gpt-4o,2323.773757999763,2323.773757999763,,2323.773757999763,2323.773757999763,1
request:01JTQMXH9Z8AH9B3N6JNRNTHK5 cancelled,10980.969694999978,10980.969694999978,,10980.969694999978,10980.969694999978,1
llm.send:chat::XVAZP openai/gpt-4o,337.200311999768,337.200311999768,,337.200311999768,337.200311999768,1
request:01JTQMXW14D07VYS2DMZV6F340 cancelled,6112.340107999742,6112.340107999742,,6112.340107999742,6112.340107999742,1
request:01JTQMY206YYZG5PAZZ4DH53TR processing,11.539719000458717,11.539719000458717,,11.539719000458717,11.539719000458717,1
request:01JTQMY206YYZG5PAZZ4DH53TR ended,167.88662699982524,167.88662699982524,,167.88662699982524,167.88662699982524,1
tts google,522.0396639998227,380.7305489999708,190306.31552302346,1352.3336079999572,111.1105390000157,15
llm.send:chat::EDWS9 openai/gpt-4o,2363.47086600028,2363.47086600028,,2363.47086600028,2363.47086600028,1
llm.send:chat::WCMWX openai/gpt-4o,2592.4451759997755,2592.4451759997755,,2592.4451759997755,2592.4451759997755,1
llm.send:chat::CVR2R openai/gpt-4o,3821.475581999868,3821.475581999868,,3821.475581999868,3821.475581999868,1
llm.send:chat::943GQ openai/gpt-4o,331.0377540010959,331.0377540010959,,331.0377540010959,331.0377540010959,1
llm.send:chat::Z94F4 openai/gpt-4o,2592.545156000182,2592.545156000182,,2592.545156000182,2592.545156000182,1
llm.send:chat::W511N openai/gpt-4o,1944.055593000725,1944.055593000725,,1944.055593000725,1944.055593000725,1
request:01JTQMZFR53V99TD75Y8R68HSY cancelled,19584.039096999913,19584.039096999913,,19584.039096999913,19584.039096999913,1
llm.send:chat::NY9J5 openai/gpt-4o,329.93401099927723,329.93401099927723,,329.93401099927723,329.93401099927723,1
Failed to provide an answer,,,,,,0
llm.send:chat::6325J openai/gpt-4o,2209.7579740006477,2209.7579740006477,,2209.7579740006477,2209.7579740006477,1
request:01JTQN02W5BM6QQQ09BV21RY6W cancelled,19127.585583999753,19127.585583999753,,19127.585583999753,19127.585583999753,1
request:01JTQN0NHYD0XD1422HDQ7KMMV processing,13.302906000986695,13.302906000986695,,13.302906000986695,13.302906000986695,1
request:01JTQN0NHYD0XD1422HDQ7KMMV ended,50.81158600002527,50.81158600002527,,50.81158600002527,50.81158600002527,1
llm.send:chat::TF065 openai/gpt-4o,2665.784292999655,2665.784292999655,,2665.784292999655,2665.784292999655,1
llm.send:chat::ACJZN openai/gpt-4o,313.62064100056887,313.62064100056887,,313.62064100056887,313.62064100056887,1
llm.send:chat::MN9TM openai/gpt-4o,4060.724514000118,4060.724514000118,,4060.724514000118,4060.724514000118,1
llm.send:chat::KFZWW openai/gpt-4o,2921.1373609993607,2921.1373609993607,,2921.1373609993607,2921.1373609993607,1
request:01JTQN6Y7Z4B76A0YN84YVRKR0 processing,19.17519199848175,19.17519199848175,,19.17519199848175,19.17519199848175,1
request:01JTQN6Y7Z4B76A0YN84YVRKR0 ended,61.3667279984802,61.3667279984802,,61.3667279984802,61.3667279984802,1
llm.send:chat::Z7SPE openai/gpt-4o,381.3031970001757,381.3031970001757,,381.3031970001757,381.3031970001757,1
request:01JTQN7JD9KTAC4QGKPPHPZV8C cancelled,15276.042129000649,15276.042129000649,,15276.042129000649,15276.042129000649,1
llm.send:chat::TT8TD openai/gpt-4o,422.29152499884367,422.29152499884367,,422.29152499884367,422.29152499884367,1
request:01JTQN81ANT8NG3E68FZ0QGNZD cancelled,6952.328866999596,6952.328866999596,,6952.328866999596,6952.328866999596,1
request:01JTQN883ZQM33NZ3J3P80CQE9 processing,7.02051000110805,7.02051000110805,,7.02051000110805,7.02051000110805,1
request:01JTQN883ZQM33NZ3J3P80CQE9 ended,1248.1877350006253,1248.1877350006253,,1248.1877350006253,1248.1877350006253,1
llm.send:chat::B6SZA openai/gpt-4o,1088.0339160002768,1088.0339160002768,,1088.0339160002768,1088.0339160002768,1
request:01JTQNHEXG3PYB4Z076J0G4SYM processing,9.49158800020814,9.49158800020814,,9.49158800020814,9.49158800020814,1
request:01JTQNHEXG3PYB4Z076J0G4SYM ended,37.70568099990487,37.70568099990487,,37.70568099990487,37.70568099990487,1
Interaction event STOP from SYSTEM,,,,,,0
request:01JTQPBNBXNZ3VBEGXC3ZM8A9E processing,31.19292200001655,31.19292200001655,,31.19292200001655,31.19292200001655,1
request:01JTQPBNBXNZ3VBEGXC3ZM8A9E ended,102.02396000002045,102.02396000002045,,102.02396000002045,102.02396000002045,1
request:01JTQPC31MW8RQSCTKZJRVBT7E processing,8.491244999982882,8.491244999982882,,8.491244999982882,8.491244999982882,1
request:01JTQPC31MW8RQSCTKZJRVBT7E ended,73.09242900001118,73.09242900001118,,73.09242900001118,73.09242900001118,1
request:01JTQPDSCD3TNQG11QPP4Z9D4E processing,10.310316999966744,10.310316999966744,,10.310316999966744,10.310316999966744,1
request:01JTQPDSCD3TNQG11QPP4Z9D4E ended,287.0567649999866,287.0567649999866,,287.0567649999866,287.0567649999866,1
request:01JTQPPWG608TCJ32ZP2WW48FB processing,18.365592999965884,18.365592999965884,,18.365592999965884,18.365592999965884,1
request:01JTQPPWG608TCJ32ZP2WW48FB ended,75.06696500000544,75.06696500000544,,75.06696500000544,75.06696500000544,1
llm.send:chat::7R6WT openai/gpt-4o,549.5257970000384,549.5257970000384,,549.5257970000384,549.5257970000384,1
request:01JTQPR85HAD6B5XJW5DPZ3Z7W cancelled,24518.5265390001,24518.5265390001,,24518.5265390001,24518.5265390001,1
llm.send:chat::0BFS3 openai/gpt-4o,375.88827999995556,375.88827999995556,,375.88827999995556,375.88827999995556,1
request:01JTQPY13BRB7P6BF0KZVJ3Y22 processing,22.035325999953784,22.035325999953784,,22.035325999953784,22.035325999953784,1
request:01JTQPY13BRB7P6BF0KZVJ3Y22 ended,66.87410799995996,66.87410799995996,,66.87410799995996,66.87410799995996,1
llm.send:chat::6H72R openai/gpt-4o,388.9403310001362,388.9403310001362,,388.9403310001362,388.9403310001362,1
request:01JTQPZFVH740F2S24DYZNAM9N cancelled,19602.40587899997,19602.40587899997,,19602.40587899997,19602.40587899997,1
llm.send:chat::3FVWE openai/gpt-4o,415.9692319999449,415.9692319999449,,415.9692319999449,415.9692319999449,1
request:01JTQQ03047TFBHX62P13CKXGF cancelled,22121.855159999803,22121.855159999803,,22121.855159999803,22121.855159999803,1
llm.send:chat::6SK49 openai/gpt-4o,408.77827900019474,408.77827900019474,,408.77827900019474,408.77827900019474,1
llm.send:chat::NKXWZ openai/gpt-4o,1239.4442869999912,1239.4442869999912,,1239.4442869999912,1239.4442869999912,1
request:01JTQQ0RKFDKS2XSV6V4CT3XMH cancelled,37358.22201299993,37358.22201299993,,37358.22201299993,37358.22201299993,1
llm.send:chat::5W6AA openai/gpt-4o,482.3823140000459,482.3823140000459,,482.3823140000459,482.3823140000459,1
User completed quiz b4k4i5suq6vy98d3kr5mglu6,,,,,,0
request:01JTQQ1X314VGH88C28RDA2JV9 cancelled,7890.925019000191,7890.925019000191,,7890.925019000191,7890.925019000191,1
request:01JTQQ24SP28XW9QK07QWNC2V8 processing,6.28911399981007,6.28911399981007,,6.28911399981007,6.28911399981007,1
request:01JTQQ24SP28XW9QK07QWNC2V8 ended,552.3114459998906,552.3114459998906,,552.3114459998906,552.3114459998906,1
llm.send:chat::SZ822 openai/gpt-4o,3757.5806740000844,3757.5806740000844,,3757.5806740000844,3757.5806740000844,1
llm.send:chat::12K7A openai/gpt-4o,5511.6495709999,5511.6495709999,,5511.6495709999,5511.6495709999,1
request:01JTQQ2DNDWPZG4C60BYT7S4Z3 processing,12.182136999908835,12.182136999908835,,12.182136999908835,12.182136999908835,1
request:01JTQQ2DNDWPZG4C60BYT7S4Z3 ended,54.870849000057206,54.870849000057206,,54.870849000057206,54.870849000057206,1
llm.send:chat::FHBKN openai/gpt-4o,435.6868480001576,435.6868480001576,,435.6868480001576,435.6868480001576,1
llm.send:chat::BGMR8 openai/gpt-4o,5377.811672999989,5377.811672999989,,5377.811672999989,5377.811672999989,1
llm.send:chat::8JH3Z openai/gpt-4o,4799.530126000056,4799.530126000056,,4799.530126000056,4799.530126000056,1
request:01JTQQ2VCQ12VMGP9MRZXZ1QFE cancelled,32439.225773999933,32439.225773999933,,32439.225773999933,32439.225773999933,1
llm.send:chat::682FD openai/gpt-4o,422.60382699989714,422.60382699989714,,422.60382699989714,422.60382699989714,1
request:01JTQQ3V2EK1G4KVZ8SEM8P9FZ cancelled,6305.815760000143,6305.815760000143,,6305.815760000143,6305.815760000143,1
request:01JTQQ417JGGGY4R2WJXEP67MF processing,7.998876999830827,7.998876999830827,,7.998876999830827,7.998876999830827,1
request:01JTQQ417JGGGY4R2WJXEP67MF ended,495.3163329998497,495.3163329998497,,495.3163329998497,495.3163329998497,1
llm.send:chat::MKBB6 openai/gpt-4o,2780.5124470000155,2780.5124470000155,,2780.5124470000155,2780.5124470000155,1
llm.send:chat::8GWFB openai/gpt-4o,3460.851888000034,3460.851888000034,,3460.851888000034,3460.851888000034,1
llm.send:chat::E07A7 openai/gpt-4o,3066.4389940002,3066.4389940002,,3066.4389940002,3066.4389940002,1
llm.send:chat::P6VFG openai/gpt-4o,429.21324499999173,429.21324499999173,,429.21324499999173,429.21324499999173,1
llm.send:chat::591XM openai/gpt-4o,2051.764306999976,2051.764306999976,,2051.764306999976,2051.764306999976,1
llm.send:chat::CA7J0 openai/gpt-4o,2158.445808000164,2158.445808000164,,2158.445808000164,2158.445808000164,1
request:01JTQQ56BWKJZ4R21K91KYQRMF cancelled,320.97080699983053,320.97080699983053,,320.97080699983053,320.97080699983053,1
request:01JTQQ56NXGBGGJH6GGCE9NRHW processing,16.996399000054225,16.996399000054225,,16.996399000054225,16.996399000054225,1
welcome ,773.4344977499641,885.0566199999485,230971.98057060884,1210.0736399999587,113.55111100000067,4
request:01JTQQ56NXGBGGJH6GGCE9NRHW ended,416.36140300007537,416.36140300007537,,416.36140300007537,416.36140300007537,1
request:01JTQQ59BJE3VF317B81AYNZHD cancelled,2026.1967989997938,2026.1967989997938,,2026.1967989997938,2026.1967989997938,1
llm.send:chat::R8ZBS openai/gpt-4o,320.43335100007243,320.43335100007243,,320.43335100007243,320.43335100007243,1
avatar end,2064.860102200089,1902.1645659999922,485695.1039021115,3219.224642000161,1361.1921630001161,5
request:01JTQQ5BAWKZFQ9515GQ82EN9P cancelled,5278.460780999856,5278.460780999856,,5278.460780999856,5278.460780999856,1
request:01JTQQ5GFX4JQBTDFEYA2FRE7N cancelled,1685.4451210000552,1685.4451210000552,,1685.4451210000552,1685.4451210000552,1
request:01JTQQ5J4MZQMDS0G798BQ1GRG cancelled,4856.434787000064,4856.434787000064,,4856.434787000064,4856.434787000064,1
request:01JTQQ4K1QY7G8WKRD9N3NJRCP cancelled,38991.95584900002,38991.95584900002,,38991.95584900002,38991.95584900002,1
request:01JTQQ5PWEJA36KKJFK6M1KHK7 cancelled,3177.067637,3177.067637,,3177.067637,3177.067637,1
llm.send:chat::K3GJF openai/gpt-4o,350.9395830000285,350.9395830000285,,350.9395830000285,350.9395830000285,1
llm.send:chat::FEGZ1 openai/gpt-4o,510.0987070000265,510.0987070000265,,510.0987070000265,510.0987070000265,1
request:01JTQQ5SZRG9YRDF65K4DK1DV3 cancelled,3063.89479400008,3063.89479400008,,3063.89479400008,3063.89479400008,1
request:01JTQQ5WZHWXD4XPHY0VW2A9MB cancelled,1827.708399000112,1827.708399000112,,1827.708399000112,1827.708399000112,1
request:01JTQQ5YRP25J0Y1XR9WJYG15C processing,15.239993999945,15.239993999945,,15.239993999945,15.239993999945,1
request:01JTQQ5YRP25J0Y1XR9WJYG15C ended,72.76847900007851,72.76847900007851,,72.76847900007851,72.76847900007851,1
request:01JTQQ5S47D5BZY1MYG1WZPPEW cancelled,6841.309811000014,6841.309811000014,,6841.309811000014,6841.309811000014,1
request:01JTQQ5ZT2WDMA1NWAHMYZRPW7 processing,9.05008800001815,9.05008800001815,,9.05008800001815,9.05008800001815,1
request:01JTQQ5ZT2WDMA1NWAHMYZRPW7 ended,141.60292800003663,141.60292800003663,,141.60292800003663,141.60292800003663,1
llm.send:chat::86PEJ openai/gpt-4o,3436.326908999821,3436.326908999821,,3436.326908999821,3436.326908999821,1
llm.send:chat::N45VA openai/gpt-4o,2455.865506999893,2455.865506999893,,2455.865506999893,2455.865506999893,1
request:01JTQQ5ZZX0CNED3F0BNRX8TBT cancelled,4071.2253129999153,4071.2253129999153,,4071.2253129999153,4071.2253129999153,1
llm.send:chat::GQF19 openai/gpt-4o,527.9447949999012,527.9447949999012,,527.9447949999012,527.9447949999012,1
llm.send:chat::03QX4 openai/gpt-4o,348.1002459998708,348.1002459998708,,348.1002459998708,348.1002459998708,1
request:01JTQQ63Z4SZ4GN44NPZN3S9VW cancelled,5893.948194999946,5893.948194999946,,5893.948194999946,5893.948194999946,1
avatar stream,3100.405574750155,3137.063225500169,20827.30697802851,3217.4813080001622,2910.01454000012,4
request:01JTQQ69QBYPG8KE8ZV2193MBM cancelled,2137.681743999943,2137.681743999943,,2137.681743999943,2137.681743999943,1
llm.send:chat::8CRQW openai/gpt-4o,2532.3048420001287,2532.3048420001287,,2532.3048420001287,2532.3048420001287,1
llm.send:chat::C7ZCG openai/gpt-4o,316.56573599996045,316.56573599996045,,316.56573599996045,316.56573599996045,1
request:01JTQQ627S5AS2YR17MZ55XN1F cancelled,14537.071833000053,14537.071833000053,,14537.071833000053,14537.071833000053,1
llm.send:chat::BPHG5 openai/gpt-4o,463.84036500006914,463.84036500006914,,463.84036500006914,463.84036500006914,1
request:01JTQQ6BT5EGAGC4WRKW4X139H cancelled,9397.89974799985,9397.89974799985,,9397.89974799985,9397.89974799985,1
llm.send:chat::A7878 openai/gpt-4o,3686.1060339999385,3686.1060339999385,,3686.1060339999385,3686.1060339999385,1
request:01JTQQ6MZW1YM5RGER1W00Q522 cancelled,12687.319695000071,12687.319695000071,,12687.319695000071,12687.319695000071,1
llm.send:chat::KMR07 openai/gpt-4o,310.8055949998088,310.8055949998088,,310.8055949998088,310.8055949998088,1
request:01JTQQ71CEHMMWVREW1KECCX6N cancelled,5956.770162999863,5956.770162999863,,5956.770162999863,5956.770162999863,1
request:01JTQQ776M45RC04B20R8WTBHW cancelled,2944.1483699998353,2944.1483699998353,,2944.1483699998353,2944.1483699998353,1
request:01JTQQ7A2NW5F7AP6H2G18AV89 cancelled,9948.029990000185,9948.029990000185,,9948.029990000185,9948.029990000185,1
request:01JTQQ7KSJCABXNXY3FH1N6XCD cancelled,8815.17990099988,8815.17990099988,,8815.17990099988,8815.17990099988,1
request:01JTQQ7WD2X602WJCQPM47KYS4 cancelled,5873.762125000125,5873.762125000125,,5873.762125000125,5873.762125000125,1
llm.send:chat::MEXJ2 openai/gpt-4o,344.0533660000656,344.0533660000656,,344.0533660000656,344.0533660000656,1
request:01JTQQ824N41EZQTS5PB5BCAPN cancelled,2350.664281999925,2350.664281999925,,2350.664281999925,2350.664281999925,1
request:01JTQQ84E5W6BMKBST53JSGECX cancelled,5209.968167999992,5209.968167999992,,5209.968167999992,5209.968167999992,1
request:01JTQQ89H07T0YWKDVVYNR16JX cancelled,21174.497617000015,21174.497617000015,,21174.497617000015,21174.497617000015,1
request:01JTQQ8Y6QJFEMEA30G2Q0EHJT cancelled,7520.859188999981,7520.859188999981,,7520.859188999981,7520.859188999981,1
request:01JTQQ95HSWF1MD4JBYFT2Y02G cancelled,4406.377067999914,4406.377067999914,,4406.377067999914,4406.377067999914,1
request:01JTQQ99VHAAQABR5BZMPXK3P1 cancelled,2502.2497439999133,2502.2497439999133,,2502.2497439999133,2502.2497439999133,1
request:01JTQQ9C9RH54VHQ8BGARPE5FJ cancelled,6232.17136700009,6232.17136700009,,6232.17136700009,6232.17136700009,1
request:01JTQQ9JCH7SJ0VP62VP8C12YS cancelled,3613.420601000078,3613.420601000078,,3613.420601000078,3613.420601000078,1
request:01JTQQ9NXGY492M6NXBXQ1XTJJ cancelled,2242.225260999985,2242.225260999985,,2242.225260999985,2242.225260999985,1
request:01JTQQ9R3KBCWKC3C8E6SF9E6R cancelled,10408.629944999935,10408.629944999935,,10408.629944999935,10408.629944999935,1
request:01JTQQA28WVNXCX17BZQQCRJDT cancelled,3230.1807329999283,3230.1807329999283,,3230.1807329999283,3230.1807329999283,1
request:01JTQQA5DXRRE34JEADSG49SR8 cancelled,11379.231697999872,11379.231697999872,,11379.231697999872,11379.231697999872,1
request:01JTQQAGHGZ31XKGBEW4BJ42KK cancelled,8270.26723499992,8270.26723499992,,8270.26723499992,8270.26723499992,1
request:01JTQQARM1RVS4C0TNAMGJ2DY2 cancelled,3567.148957000114,3567.148957000114,,3567.148957000114,3567.148957000114,1
request:01JTQQAW3JVXJ2521MR2N1MWMZ cancelled,6571.346110999817,6571.346110999817,,6571.346110999817,6571.346110999817,1
request:01JTQQB2GYCQAMTG40QACYYCVY cancelled,12020.640755000059,12020.640755000059,,12020.640755000059,12020.640755000059,1
request:01JTQQCCS0ABSFJXA0ZZZZNX2F processing,45.87895099999878,45.87895099999878,,45.87895099999878,45.87895099999878,1
request:01JTQQCCS0ABSFJXA0ZZZZNX2F ended,103.63845799999763,103.63845799999763,,103.63845799999763,103.63845799999763,1
request:01JTQQCF2BF49KFG37A0XCT5BN cancelled,4346.038673999999,4346.038673999999,,4346.038673999999,4346.038673999999,1
request:01JTQQD02XS6RXMQT0M2ZZ9Y9E processing,4.789998000000196,4.789998000000196,,4.789998000000196,4.789998000000196,1
request:01JTQQD02XS6RXMQT0M2ZZ9Y9E ended,50.88020099999994,50.88020099999994,,50.88020099999994,50.88020099999994,1
llm.send:chat::NR47S openai/gpt-4o,499.9407399999982,499.9407399999982,,499.9407399999982,499.9407399999982,1
request:01JTQQDBMY3SHR5AJ02NF5ERY3 cancelled,5546.074335000005,5546.074335000005,,5546.074335000005,5546.074335000005,1
request:01JTQQDH28Y93PS0NXSRBYVN2N cancelled,2128.220051000004,2128.220051000004,,2128.220051000004,2128.220051000004,1
request:01JTQQDK4V8A208VTC09BEJ3JV processing,13.625625000000582,13.625625000000582,,13.625625000000582,13.625625000000582,1
request:01JTQQDK4V8A208VTC09BEJ3JV ended,50.8930990000008,50.8930990000008,,50.8930990000008,50.8930990000008,1
request:01JTQQFQA9TGX7JZQHBTTZFT5A processing,11.225946999998996,11.225946999998996,,11.225946999998996,11.225946999998996,1
request:01JTQQFQA9TGX7JZQHBTTZFT5A ended,100.17025699999067,100.17025699999067,,100.17025699999067,100.17025699999067,1
llm.send:chat::3NXWA openai/gpt-4o,386.82356100002653,386.82356100002653,,386.82356100002653,386.82356100002653,1
request:01JTQQHJYRZ6CDXZSXQQB8P12D cancelled,20567.754686,20567.754686,,20567.754686,20567.754686,1
llm.send:chat::WQPWD openai/gpt-4o,1809.916120000009,1809.916120000009,,1809.916120000009,1809.916120000009,1
llm.send:chat::47E2B openai/gpt-4o,46000.517277000006,46000.517277000006,,46000.517277000006,46000.517277000006,1
llm.send:chat::DDCTB openai/gpt-4o,1390.4145750000025,1390.4145750000025,,1390.4145750000025,1390.4145750000025,1
request:01JTQQJ71GG4ZCQSW7EE2V5VBK cancelled,59201.951342000015,59201.951342000015,,59201.951342000015,59201.951342000015,1
llm.send:chat::R2Q4K openai/gpt-4o,293.16326599998865,293.16326599998865,,293.16326599998865,293.16326599998865,1
request:01JTQQM0VKFX181K6AJYSF6TKK cancelled,4824.480981000001,4824.480981000001,,4824.480981000001,4824.480981000001,1
request:01JTQQM5JE0K4FSX314TKBK5S1 processing,10.099635999999009,10.099635999999009,,10.099635999999009,10.099635999999009,1
request:01JTQQM5JE0K4FSX314TKBK5S1 ended,59.43158199999016,59.43158199999016,,59.43158199999016,59.43158199999016,1
llm.send:chat::6F2RF openai/gpt-4o,1086.5130109999445,1086.5130109999445,,1086.5130109999445,1086.5130109999445,1
request:01JTQQMEDF65RAV8C8MHK6P4JG processing,23.598379999981262,23.598379999981262,,23.598379999981262,23.598379999981262,1
request:01JTQQMEDF65RAV8C8MHK6P4JG ended,62.48726299998816,62.48726299998816,,62.48726299998816,62.48726299998816,1
llm.send:chat::Y0RVD openai/gpt-4o,316.10802200000035,316.10802200000035,,316.10802200000035,316.10802200000035,1
llm.send:chat::V4TN6 openai/gpt-4o,2410.0295819999883,2410.0295819999883,,2410.0295819999883,2410.0295819999883,1
llm.send:chat::ZK1MM openai/gpt-4o,1643.559712999966,1643.559712999966,,1643.559712999966,1643.559712999966,1
request:01JTQQMWM4PG6SYNEAJR9YP8SN cancelled,31802.953368999995,31802.953368999995,,31802.953368999995,31802.953368999995,1
llm.send:chat::RRXDV openai/gpt-4o,311.50910599995404,311.50910599995404,,311.50910599995404,311.50910599995404,1
request:01JTQQNVNZMQBXP4WB8PCZZ05C cancelled,4115.551353999996,4115.551353999996,,4115.551353999996,4115.551353999996,1
